pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,Month,week_of_year,day_of_year,is_weekend
25266.0,11119.0,mexicana_l,1.0,2015-04-07,22:34:36,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,4,15,97,0
25267.0,11119.0,mexicana_s,1.0,2015-04-07,22:34:36,12.0,12.0,S,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,4,15,97,0
25268.0,11119.0,thai_ckn_s,1.0,2015-04-07,22:34:36,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,4,15,97,0
25269.0,11120.0,ckn_pesto_l,1.0,2015-04-07,22:35:12,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,4,15,97,0
25270.0,11120.0,ital_veggie_l,1.0,2015-04-07,22:35:12,21.0,21.0,L,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,4,15,97,0
25271.0,11121.0,spicy_ital_l,1.0,2015-04-07,23:02:47,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,4,15,97,0
25272.0,11121.0,veggie_veg_m,1.0,2015-04-07,23:02:47,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,4,15,97,0
25273.0,11122.0,ckn_alfredo_m,1.0,2015-04-07,23:04:40,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,4,15,97,0
25274.0,11122.0,pep_msh_pep_m,1.0,2015-04-07,23:04:40,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",4,15,97,0
25275.0,11123.0,southw_ckn_l,1.0,2015-05-07,11:53:48,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,5,19,127,0
25276.0,11124.0,southw_ckn_l,1.0,2015-05-07,12:08:29,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,5,19,127,0
25277.0,11124.0,spicy_ital_l,1.0,2015-05-07,12:08:29,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,5,19,127,0
25278.0,11125.0,napolitana_m,1.0,2015-05-07,12:21:50,16.0,16.0,M,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,5,19,127,0
25279.0,11126.0,four_cheese_l,1.0,2015-05-07,12:39:01,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,5,19,127,0
25280.0,11126.0,pepperoni_l,1.0,2015-05-07,12:39:01,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,5,19,127,0
25281.0,11126.0,the_greek_s,1.0,2015-05-07,12:39:01,12.0,12.0,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,5,19,127,0
25282.0,11127.0,mexicana_l,1.0,2015-05-07,12:49:09,20.25,20.25,L,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,5,19,127,0
25283.0,11128.0,bbq_ckn_l,1.0,2015-05-07,12:49:22,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,5,19,127,0
25284.0,11128.0,calabrese_l,1.0,2015-05-07,12:49:22,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,5,19,127,0
25285.0,11128.0,hawaiian_m,1.0,2015-05-07,12:49:22,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,5,19,127,0
25286.0,11128.0,ital_cpcllo_l,1.0,2015-05-07,12:49:22,20.5,20.5,L,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,5,19,127,0
25287.0,11128.0,mediterraneo_l,1.0,2015-05-07,12:49:22,20.25,20.25,L,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,5,19,127,0
25288.0,11128.0,pepperoni_l,1.0,2015-05-07,12:49:22,15.25,15.25,L,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,5,19,127,0
25289.0,11128.0,peppr_salami_l,1.0,2015-05-07,12:49:22,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,5,19,127,0
25290.0,11128.0,sicilian_l,1.0,2015-05-07,12:49:22,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,5,19,127,0
25291.0,11128.0,spinach_fet_s,1.0,2015-05-07,12:49:22,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,5,19,127,0
25292.0,11128.0,thai_ckn_l,1.0,2015-05-07,12:49:22,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,5,19,127,0
25293.0,11128.0,the_greek_l,1.0,2015-05-07,12:49:22,20.5,20.5,L,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,5,19,127,0
25294.0,11128.0,the_greek_m,1.0,2015-05-07,12:49:22,16.0,16.0,M,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,5,19,127,0
25295.0,11129.0,sicilian_l,1.0,2015-05-07,13:01:23,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,5,19,127,0
25296.0,11130.0,sicilian_m,1.0,2015-05-07,13:01:41,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,5,19,127,0
25297.0,11131.0,big_meat_s,1.0,2015-05-07,13:14:40,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,5,19,127,0
25298.0,11132.0,five_cheese_l,1.0,2015-05-07,13:19:08,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,5,19,127,0
25299.0,11133.0,ital_supr_s,1.0,2015-05-07,13:22:32,12.5,12.5,S,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,5,19,127,0
25300.0,11134.0,big_meat_s,1.0,2015-05-07,14:20:04,12.0,12.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,5,19,127,0
25301.0,11134.0,calabrese_m,1.0,2015-05-07,14:20:04,16.25,16.25,M,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,5,19,127,0
25302.0,11134.0,thai_ckn_s,1.0,2015-05-07,14:20:04,12.75,12.75,S,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,5,19,127,0
25303.0,11135.0,brie_carre_s,1.0,2015-05-07,14:28:44,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,5,19,127,0
25304.0,11136.0,sicilian_s,1.0,2015-05-07,15:00:21,12.25,12.25,S,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,5,19,127,0
25305.0,11136.0,thai_ckn_l,1.0,2015-05-07,15:00:21,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,5,19,127,0
25306.0,11136.0,veggie_veg_m,1.0,2015-05-07,15:00:21,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,5,19,127,0
25307.0,11136.0,veggie_veg_s,1.0,2015-05-07,15:00:21,12.0,12.0,S,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,5,19,127,0
25308.0,11137.0,southw_ckn_l,1.0,2015-05-07,15:13:04,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,5,19,127,0
25309.0,11138.0,soppressata_m,1.0,2015-05-07,15:18:54,16.5,16.5,M,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,5,19,127,0
25310.0,11138.0,veggie_veg_m,1.0,2015-05-07,15:18:54,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,5,19,127,0
25311.0,11139.0,bbq_ckn_l,1.0,2015-05-07,15:39:38,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,5,19,127,0
25312.0,11139.0,pep_msh_pep_m,1.0,2015-05-07,15:39:38,14.5,14.5,M,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",5,19,127,0
25313.0,11139.0,sicilian_l,1.0,2015-05-07,15:39:38,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,5,19,127,0
25314.0,11139.0,sicilian_m,1.0,2015-05-07,15:39:38,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,5,19,127,0
25315.0,11140.0,ital_veggie_m,1.0,2015-05-07,15:51:42,16.75,16.75,M,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,5,19,127,0
25316.0,11140.0,the_greek_s,1.0,2015-05-07,15:51:42,12.0,12.0,S,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,5,19,127,0
25317.0,11141.0,calabrese_l,1.0,2015-05-07,16:23:19,20.25,20.25,L,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,5,19,127,0
25318.0,11141.0,spinach_fet_s,1.0,2015-05-07,16:23:19,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,5,19,127,0
25319.0,11142.0,big_meat_s,2.0,2015-05-07,16:48:26,12.0,24.0,S,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,5,19,127,0
25320.0,11142.0,hawaiian_l,1.0,2015-05-07,16:48:26,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,5,19,127,0
25321.0,11142.0,hawaiian_s,1.0,2015-05-07,16:48:26,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,5,19,127,0
25322.0,11143.0,pep_msh_pep_l,1.0,2015-05-07,17:05:09,17.5,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",5,19,127,0
25323.0,11143.0,prsc_argla_m,1.0,2015-05-07,17:05:09,16.5,16.5,M,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,5,19,127,0
25324.0,11143.0,the_greek_xl,1.0,2015-05-07,17:05:09,25.5,25.5,XL,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,5,19,127,0
25325.0,11144.0,five_cheese_l,1.0,2015-05-07,17:14:31,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,5,19,127,0
25326.0,11145.0,spicy_ital_l,1.0,2015-05-07,17:23:27,20.75,20.75,L,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,5,19,127,0
25327.0,11146.0,mediterraneo_s,1.0,2015-05-07,17:26:26,12.0,12.0,S,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza,5,19,127,0
25328.0,11147.0,veggie_veg_l,1.0,2015-05-07,17:40:54,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,5,19,127,0
25329.0,11148.0,spin_pesto_s,1.0,2015-05-07,18:03:29,12.5,12.5,S,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,5,19,127,0
25330.0,11149.0,ital_supr_m,1.0,2015-05-07,18:13:42,16.5,16.5,M,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,5,19,127,0
25331.0,11149.0,sicilian_l,1.0,2015-05-07,18:13:42,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,5,19,127,0
25332.0,11150.0,classic_dlx_s,1.0,2015-05-07,18:24:29,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,5,19,127,0
25333.0,11150.0,five_cheese_l,1.0,2015-05-07,18:24:29,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,5,19,127,0
25334.0,11150.0,ital_veggie_s,1.0,2015-05-07,18:24:29,12.75,12.75,S,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,5,19,127,0
25335.0,11150.0,veggie_veg_m,1.0,2015-05-07,18:24:29,16.0,16.0,M,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,5,19,127,0
25336.0,11151.0,sicilian_l,1.0,2015-05-07,18:28:43,20.25,20.25,L,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,5,19,127,0
25337.0,11151.0,spicy_ital_s,1.0,2015-05-07,18:28:43,12.5,12.5,S,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,5,19,127,0
25338.0,11152.0,pep_msh_pep_l,1.0,2015-05-07,18:33:31,17.5,17.5,L,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",5,19,127,0
25339.0,11152.0,spinach_supr_l,1.0,2015-05-07,18:33:31,20.75,20.75,L,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,5,19,127,0
25340.0,11153.0,ckn_pesto_l,1.0,2015-05-07,18:59:20,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,5,19,127,0
25341.0,11153.0,hawaiian_s,1.0,2015-05-07,18:59:20,10.5,10.5,S,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,5,19,127,0
25342.0,11153.0,sicilian_m,1.0,2015-05-07,18:59:20,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,5,19,127,0
25343.0,11153.0,thai_ckn_l,1.0,2015-05-07,18:59:20,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,5,19,127,0
25344.0,11154.0,brie_carre_s,1.0,2015-05-07,19:37:22,23.65,23.65,S,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,5,19,127,0
25345.0,11154.0,hawaiian_m,1.0,2015-05-07,19:37:22,13.25,13.25,M,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,5,19,127,0
25346.0,11154.0,pep_msh_pep_s,1.0,2015-05-07,19:37:22,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",5,19,127,0
25347.0,11154.0,thai_ckn_m,1.0,2015-05-07,19:37:22,16.75,16.75,M,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,5,19,127,0
25348.0,11155.0,napolitana_l,1.0,2015-05-07,19:46:43,20.5,20.5,L,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,5,19,127,0
25349.0,11155.0,napolitana_s,1.0,2015-05-07,19:46:43,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,5,19,127,0
25350.0,11155.0,pep_msh_pep_s,1.0,2015-05-07,19:46:43,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",5,19,127,0
25351.0,11155.0,spin_pesto_m,1.0,2015-05-07,19:46:43,16.5,16.5,M,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,5,19,127,0
25352.0,11156.0,pepperoni_m,1.0,2015-05-07,20:00:50,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,5,19,127,0
25353.0,11157.0,sicilian_m,1.0,2015-05-07,20:02:47,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,5,19,127,0
25354.0,11157.0,thai_ckn_l,1.0,2015-05-07,20:02:47,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,5,19,127,0
25355.0,11158.0,pepperoni_s,1.0,2015-05-07,20:07:01,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,5,19,127,0
25356.0,11158.0,peppr_salami_l,1.0,2015-05-07,20:07:01,20.75,20.75,L,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,5,19,127,0
25357.0,11159.0,four_cheese_l,1.0,2015-05-07,20:07:13,17.95,17.95,L,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,5,19,127,0
25358.0,11159.0,sicilian_m,1.0,2015-05-07,20:07:13,16.25,16.25,M,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,5,19,127,0
25359.0,11160.0,classic_dlx_s,1.0,2015-05-07,20:07:58,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,5,19,127,0
25360.0,11160.0,soppressata_s,1.0,2015-05-07,20:07:58,12.5,12.5,S,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,5,19,127,0
25361.0,11161.0,bbq_ckn_l,1.0,2015-05-07,20:26:56,20.75,20.75,L,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,5,19,127,0
25362.0,11161.0,cali_ckn_m,1.0,2015-05-07,20:26:56,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,5,19,127,0
25363.0,11161.0,classic_dlx_s,1.0,2015-05-07,20:26:56,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,5,19,127,0
25364.0,11161.0,mexicana_m,1.0,2015-05-07,20:26:56,16.0,16.0,M,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,5,19,127,0
25365.0,11162.0,spinach_fet_m,1.0,2015-05-07,20:44:48,16.0,16.0,M,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,5,19,127,0
25366.0,11163.0,cali_ckn_m,1.0,2015-05-07,21:26:18,16.75,16.75,M,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,5,19,127,0
25367.0,11163.0,green_garden_s,1.0,2015-05-07,21:26:18,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,5,19,127,0
25368.0,11163.0,napolitana_s,1.0,2015-05-07,21:26:18,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,5,19,127,0
25369.0,11163.0,thai_ckn_l,1.0,2015-05-07,21:26:18,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,5,19,127,0
25370.0,11164.0,classic_dlx_l,1.0,2015-06-07,11:35:24,20.5,20.5,L,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,6,23,158,1
25371.0,11164.0,classic_dlx_m,1.0,2015-06-07,11:35:24,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,6,23,158,1
25372.0,11164.0,prsc_argla_l,1.0,2015-06-07,11:35:24,20.75,20.75,L,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,6,23,158,1
25373.0,11165.0,five_cheese_l,1.0,2015-06-07,11:37:22,18.5,18.5,L,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,6,23,158,1
25374.0,11165.0,spicy_ital_m,1.0,2015-06-07,11:37:22,16.5,16.5,M,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,6,23,158,1
25375.0,11166.0,classic_dlx_m,1.0,2015-06-07,12:12:03,16.0,16.0,M,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,6,23,158,1
25376.0,11166.0,pepperoni_m,1.0,2015-06-07,12:12:03,12.5,12.5,M,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,6,23,158,1
25377.0,11167.0,classic_dlx_s,1.0,2015-06-07,12:12:21,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,6,23,158,1
25378.0,11167.0,hawaiian_l,1.0,2015-06-07,12:12:21,16.5,16.5,L,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,6,23,158,1
25379.0,11168.0,ckn_alfredo_m,1.0,2015-06-07,12:15:03,16.75,16.75,M,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,6,23,158,1
25380.0,11168.0,pep_msh_pep_s,1.0,2015-06-07,12:15:03,11.0,11.0,S,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",6,23,158,1
25381.0,11168.0,veggie_veg_l,1.0,2015-06-07,12:15:03,20.25,20.25,L,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,6,23,158,1
25382.0,11169.0,ckn_pesto_l,1.0,2015-06-07,12:16:57,20.75,20.75,L,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,6,23,158,1
25383.0,11170.0,green_garden_s,1.0,2015-06-07,12:37:36,12.0,12.0,S,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza,6,23,158,1
25384.0,11170.0,napolitana_s,1.0,2015-06-07,12:37:36,12.0,12.0,S,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,6,23,158,1
25385.0,11171.0,pepperoni_s,1.0,2015-06-07,12:37:39,9.75,9.75,S,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,6,23,158,1
25386.0,11172.0,thai_ckn_l,1.0,2015-06-07,12:39:35,20.75,20.75,L,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,6,23,158,1
25387.0,11173.0,ckn_pesto_s,1.0,2015-06-07,12:40:57,12.75,12.75,S,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,6,23,158,1
25388.0,11173.0,classic_dlx_s,1.0,2015-06-07,12:40:57,12.0,12.0,S,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,6,23,158,1
25389.0,11173.0,spinach_supr_s,1.0,2015-06-07,12:40:57,12.5,12.5,S,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,6,23,158,1
